城市,年齡,年份,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,癌症,人數,費用,年份,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用,,人數,費用
嘉義縣鹿草鄉,65~69歲,2011,氣管、支氣管和肺癌,2,195647,肝和肝內膽管癌,6,151856,結腸、直腸和肛門癌,5,411625,胃癌,1,2527,口腔癌,0,0,女性乳癌,5,120155,食道癌,0,0,胰臟癌,2,0,非何杰金氏淋巴瘤,1,369122,前列腺(攝護腺)癌,0,0,白血病,1,0,子宮頸及部位未明示子宮癌,3,334177,鼻咽癌,0,0,膀胱癌,0,2182,卵巢癌,1,3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,70~74歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,8,148081,結腸、直腸和肛門癌,8,284109,胃癌,2,110863,口腔癌,0,0,女性乳癌,7,291859,食道癌,0,0,胰臟癌,1,0,非何杰金氏淋巴瘤,1,16280,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,5,389730,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,75~79歲,2011,氣管、支氣管和肺癌,5,442089,肝和肝內膽管癌,2,73332,結腸、直腸和肛門癌,9,292800,胃癌,0,0,口腔癌,0,0,女性乳癌,3,155752,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,1,23477,子宮頸及部位未明示子宮癌,4,39949,鼻咽癌,0,0,膀胱癌,1,90569,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,80~84歲,2011,氣管、支氣管和肺癌,0,552495,肝和肝內膽管癌,4,17852,結腸、直腸和肛門癌,10,47490,胃癌,1,68738,口腔癌,1,0,女性乳癌,1,267,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,228,鼻咽癌,0,0,膀胱癌,4,53644,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,85歲以上,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,1202,結腸、直腸和肛門癌,4,449083,胃癌,1,0,口腔癌,0,0,女性乳癌,2,123014,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣鹿草鄉,,2011,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,65~69歲,2011,氣管、支氣管和肺癌,6,972897,肝和肝內膽管癌,8,873496,結腸、直腸和肛門癌,13,540896,胃癌,3,967866,口腔癌,0,0,女性乳癌,12,183427,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,32429,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,3,7877,鼻咽癌,1,0,膀胱癌,0,0,卵巢癌,3,173141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,70~74歲,2011,氣管、支氣管和肺癌,2,9202,肝和肝內膽管癌,9,489689,結腸、直腸和肛門癌,6,444248,胃癌,0,0,口腔癌,0,0,女性乳癌,8,501886,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,2,97747,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,4,21259,鼻咽癌,2,6625,膀胱癌,1,2772,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,75~79歲,2011,氣管、支氣管和肺癌,4,114968,肝和肝內膽管癌,6,70434,結腸、直腸和肛門癌,19,2152244,胃癌,1,280749,口腔癌,0,0,女性乳癌,5,98074,食道癌,1,8844,胰臟癌,1,5874,非何杰金氏淋巴瘤,4,606917,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,4593,鼻咽癌,1,0,膀胱癌,3,8961,卵巢癌,1,3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,80~84歲,2011,氣管、支氣管和肺癌,2,39589,肝和肝內膽管癌,4,73274,結腸、直腸和肛門癌,17,422954,胃癌,2,57287,口腔癌,1,0,女性乳癌,4,138582,食道癌,1,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,1865,鼻咽癌,0,0,膀胱癌,1,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,85歲以上,2011,氣管、支氣管和肺癌,3,390231,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,12,465648,胃癌,0,0,口腔癌,0,0,女性乳癌,1,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,10056,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣水上鄉,,2011,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,65~69歲,2011,氣管、支氣管和肺癌,3,152427,肝和肝內膽管癌,10,584102,結腸、直腸和肛門癌,16,581632,胃癌,1,219473,口腔癌,1,9812,女性乳癌,18,1395383,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,488695,前列腺(攝護腺)癌,0,0,白血病,1,8062,子宮頸及部位未明示子宮癌,3,374818,鼻咽癌,2,18085,膀胱癌,2,107541,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,70~74歲,2011,氣管、支氣管和肺癌,2,711931,肝和肝內膽管癌,6,172128,結腸、直腸和肛門癌,12,557487,胃癌,2,15919,口腔癌,1,16526,女性乳癌,9,696718,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,2,1075,前列腺(攝護腺)癌,0,0,白血病,0,24080,子宮頸及部位未明示子宮癌,3,8331,鼻咽癌,2,406995,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,75~79歲,2011,氣管、支氣管和肺癌,4,546927,肝和肝內膽管癌,7,391137,結腸、直腸和肛門癌,11,596248,胃癌,1,225124,口腔癌,1,1720,女性乳癌,5,292808,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,4,823366,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,5,446673,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,80~84歲,2011,氣管、支氣管和肺癌,3,27957,肝和肝內膽管癌,4,444832,結腸、直腸和肛門癌,8,245439,胃癌,3,188156,口腔癌,1,6061,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,510,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,6663,鼻咽癌,0,0,膀胱癌,1,8750,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,85歲以上,2011,氣管、支氣管和肺癌,0,913,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,1,4496,胃癌,1,191622,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,0,鼻咽癌,0,0,膀胱癌,4,34299,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣中埔鄉,,2011,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,65~69歲,2011,氣管、支氣管和肺癌,3,1458327,肝和肝內膽管癌,13,1150087,結腸、直腸和肛門癌,14,307907,胃癌,0,0,口腔癌,3,746576,女性乳癌,9,2022190,食道癌,0,0,胰臟癌,1,1721,非何杰金氏淋巴瘤,2,163192,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,6521,鼻咽癌,2,17735,膀胱癌,3,107913,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,70~74歲,2011,氣管、支氣管和肺癌,4,274414,肝和肝內膽管癌,4,359659,結腸、直腸和肛門癌,9,817083,胃癌,0,0,口腔癌,1,510513,女性乳癌,5,964907,食道癌,0,0,胰臟癌,1,2517,非何杰金氏淋巴瘤,3,61895,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,7,112817,鼻咽癌,0,0,膀胱癌,2,150910,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,75~79歲,2011,氣管、支氣管和肺癌,1,305945,肝和肝內膽管癌,5,334844,結腸、直腸和肛門癌,10,349206,胃癌,3,9203,口腔癌,1,209233,女性乳癌,4,34915,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,1,10563,子宮頸及部位未明示子宮癌,2,446920,鼻咽癌,0,0,膀胱癌,1,47188,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,80~84歲,2011,氣管、支氣管和肺癌,2,5905,肝和肝內膽管癌,2,122841,結腸、直腸和肛門癌,4,249699,胃癌,1,0,口腔癌,2,825292,女性乳癌,1,1929,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,0,鼻咽癌,1,29313,膀胱癌,2,165499,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,85歲以上,2011,氣管、支氣管和肺癌,1,90031,肝和肝內膽管癌,4,239495,結腸、直腸和肛門癌,6,65892,胃癌,0,0,口腔癌,0,0,女性乳癌,2,10732,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,5324,鼻咽癌,1,1533,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣竹崎鄉,,2011,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,65~69歲,2011,氣管、支氣管和肺癌,4,11976,肝和肝內膽管癌,2,55844,結腸、直腸和肛門癌,7,284441,胃癌,0,0,口腔癌,1,12319,女性乳癌,8,749213,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,11668,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,70~74歲,2011,氣管、支氣管和肺癌,2,32388,肝和肝內膽管癌,3,217459,結腸、直腸和肛門癌,11,1441192,胃癌,0,0,口腔癌,1,3440,女性乳癌,4,72151,食道癌,0,0,胰臟癌,1,0,非何杰金氏淋巴瘤,1,113495,前列腺(攝護腺)癌,0,0,白血病,1,403237,子宮頸及部位未明示子宮癌,5,13437,鼻咽癌,0,0,膀胱癌,1,2670,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,75~79歲,2011,氣管、支氣管和肺癌,0,5926,肝和肝內膽管癌,2,0,結腸、直腸和肛門癌,8,176501,胃癌,1,9510,口腔癌,0,0,女性乳癌,3,403435,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,5,72080,鼻咽癌,0,0,膀胱癌,1,73337,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,80~84歲,2011,氣管、支氣管和肺癌,2,9863,肝和肝內膽管癌,2,59782,結腸、直腸和肛門癌,3,85770,胃癌,0,0,口腔癌,0,0,女性乳癌,2,6852,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,161276,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,1049,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,85歲以上,2011,氣管、支氣管和肺癌,2,2508,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,5,147927,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,87173,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,191976,鼻咽癌,0,0,膀胱癌,2,11595,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣梅山鄉,,2011,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,65~69歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,4564,結腸、直腸和肛門癌,1,8681,胃癌,0,0,口腔癌,0,0,女性乳癌,1,1497,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,1076,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,9526,鼻咽癌,1,3767,膀胱癌,0,0,卵巢癌,1,3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,70~74歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,31015,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,1,267,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,1,361425,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,54285,鼻咽癌,0,0,膀胱癌,1,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,75~79歲,2011,氣管、支氣管和肺癌,1,466870,肝和肝內膽管癌,0,11211,結腸、直腸和肛門癌,6,76678,胃癌,1,194477,口腔癌,0,0,女性乳癌,1,4829,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,2,1300,鼻咽癌,1,47397,膀胱癌,1,162316,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,80~84歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,4908,結腸、直腸和肛門癌,3,290614,胃癌,0,0,口腔癌,0,0,女性乳癌,1,129643,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,722,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,85歲以上,2011,氣管、支氣管和肺癌,1,0,肝和肝內膽管癌,0,228,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,1,0,女性乳癌,0,56280,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,1,13304,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣番路鄉,,2011,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,65~69歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,49649,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,1,45472,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,186440,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,70~74歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,74812,結腸、直腸和肛門癌,1,3544,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,0,鼻咽癌,1,4423,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,75~79歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,80~84歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,1,37526,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,1,17066,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,85歲以上,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,1,6736,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,3291,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣大埔鄉,,2011,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,65~69歲,2011,氣管、支氣管和肺癌,1,0,肝和肝內膽管癌,1,0,結腸、直腸和肛門癌,0,0,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,1,410907,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,70~74歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,1,22173,胃癌,0,0,口腔癌,0,0,女性乳癌,0,1710,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,1,267,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,75~79歲,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,2,68426,結腸、直腸和肛門癌,1,0,胃癌,2,236745,口腔癌,0,0,女性乳癌,1,151124,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,80~84歲,2011,氣管、支氣管和肺癌,1,518,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,2,2812,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,0,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,85歲以上,2011,氣管、支氣管和肺癌,0,0,肝和肝內膽管癌,0,0,結腸、直腸和肛門癌,1,175556,胃癌,0,0,口腔癌,0,0,女性乳癌,0,0,食道癌,0,0,胰臟癌,1,0,非何杰金氏淋巴瘤,0,0,前列腺(攝護腺)癌,0,0,白血病,0,0,子宮頸及部位未明示子宮癌,0,0,鼻咽癌,0,0,膀胱癌,0,0,卵巢癌,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義縣阿里山鄉,,2011,氣管、支氣管和肺癌,,,肝和肝內膽管癌,,,結腸、直腸和肛門癌,,,胃癌,,,口腔癌,,,女性乳癌,,,食道癌,,,胰臟癌,,,非何杰金氏淋巴瘤,,,前列腺(攝護腺)癌,,,白血病,,,子宮頸及部位未明示子宮癌,,,鼻咽癌,,,膀胱癌,,,卵巢癌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市東區,65~69歲,2011,氣管、支氣管和肺癌,13,3253990,肝和肝內膽管癌,20,1334119,結腸、直腸和肛門癌,26,1241966,胃癌,5,655293,口腔癌,0,0,女性乳癌,42,4516958,食道癌,1,14581,胰臟癌,1,296951,非何杰金氏淋巴瘤,6,850533,前列腺(攝護腺)癌,0,0,白血病,1,558690,子宮頸及部位未明示子宮癌,13,39431,鼻咽癌,1,30197,膀胱癌,7,69775,卵巢癌,5,246730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
嘉義市東區,70~74歲,2011,氣管、支氣管和肺癌,16,2260837,肝和肝內膽管癌,34,2541549,結腸、直腸和肛門癌,26,1125581,胃癌,6,54684,口腔癌,1,109800,女性乳癌,45,3634524,食道癌,1,46300,胰臟癌,1,471421,非何杰金氏淋巴瘤,2,25717,前列腺(攝護腺)癌,0,0,白血病,1,27207,子宮頸及部位未明示子宮癌,12,616078,鼻咽癌,1,0,膀胱癌,5,80432,卵巢癌,3,35877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
